Arestas na MST:
452 - 4636: 21
542 - 7477: 21
3825 - 9537: 21
5312 - 5311: 21
4538 - 1489: 21
8422 - 948: 21
5311 - 5310: 21
8806 - 2184: 21
2833 - 2873: 21
7427 - 9043: 21
3707 - 8226: 21
3111 - 3112: 21
3758 - 3759: 21
8182 - 3763: 21
4195 - 890: 21
2425 - 859: 21
8439 - 5262: 21
6133 - 3933: 21
9955 - 9954: 21
602 - 8690: 21
8322 - 608: 21
1285 - 8850: 21
2668 - 6121: 21
419 - 420: 21
3121 - 3122: 21
9653 - 9654: 21
2636 - 960: 21
5256 - 3235: 21
7578 - 7579: 21
3193 - 2006: 21
7183 - 6843: 21
2911 - 6113: 21
4116 - 3721: 21
1811 - 9296: 21
7046 - 7047: 22
6958 - 8557: 22
4232 - 182: 22
7792 - 5839: 22
546 - 9857: 22
1677 - 5306: 22
8543 - 9223: 22
5621 - 618: 22
5271 - 8482: 22
9643 - 8543: 22
7681 - 8213: 22
5576 - 7282: 22
9190 - 5612: 22
9358 - 4690: 22
8196 - 1645: 22
3256 - 7479: 22
4039 - 9067: 22
3557 - 1820: 22
4461 - 9180: 22
1929 - 3432: 22
3823 - 4626: 22
9357 - 4520: 22
3929 - 9757: 22
17 - 18: 22
790 - 789: 22
4566 - 4567: 22
1410 - 9956: 22
2220 - 3556: 22
5865 - 3980: 22
7298 - 7297: 22
5335 - 6127: 22
9333 - 1894: 22
4602 - 4603: 22
3900 - 3684: 22
272 - 271: 22
1745 - 1744: 22
4705 - 5387: 22
5346 - 4583: 22
3107 - 1330: 22
9799 - 755: 22
6098 - 5120: 22
2448 - 8128: 22
7500 - 1862: 22
8932 - 4943: 22
1782 - 3742: 22
4149 - 4676: 22
1400 - 6125: 22
5887 - 8855: 22
2925 - 4537: 22
9036 - 2126: 22
2005 - 2002: 22
8950 - 6130: 22
6778 - 3342: 22
5556 - 5557: 22
5222 - 1777: 22
2163 - 5126: 22
1595 - 7428: 22
276 - 275: 22
5529 - 5530: 22
7111 - 669: 22
134 - 1345: 22
1680 - 4064: 22
1730 - 1731: 22
1194 - 1193: 22
8825 - 8826: 22
5879 - 5880: 22
1925 - 1924: 22
5831 - 562: 22
6446 - 6445: 22
8217 - 2199: 22
2854 - 9432: 22
3320 - 3319: 22
9678 - 3070: 22
5584 - 5583: 22
9356 - 9355: 22
5215 - 6625: 22
6206 - 9949: 22
9256 - 9257: 22
5990 - 1575: 22
6304 - 3665: 22
8088 - 9177: 22
5499 - 2817: 22
5819 - 6134: 22
9811 - 9810: 22
6375 - 1612: 22
9102 - 2683: 22
1713 - 1714: 22
7319 - 8972: 22
7784 - 7785: 22
464 - 5360: 22
3972 - 5058: 22
2906 - 2907: 22
2896 - 3414: 22
1450 - 1451: 22
4150 - 2292: 22
5096 - 4428: 22
5416 - 5301: 22
1659 - 4743: 22
4549 - 6070: 22
6091 - 5034: 22
799 - 2914: 22
5275 - 5276: 22
7802 - 8985: 22
1885 - 6442: 22
647 - 3037: 22
3721 - 555: 22
502 - 719: 22
3359 - 913: 22
6501 - 923: 22
9572 - 337: 22
8362 - 1958: 22
8944 - 567: 22
8174 - 8482: 22
4476 - 4566: 22
9198 - 2903: 22
5484 - 5828: 22
4791 - 4786: 22
9541 - 9540: 22
2757 - 2935: 22
3669 - 3668: 22
925 - 924: 22
6333 - 1768: 22
2134 - 1927: 22
8326 - 7882: 22
3685 - 3684: 22
2345 - 2344: 22
3607 - 8974: 22
6908 - 6907: 22
9590 - 3772: 22
5293 - 6778: 22
8138 - 5496: 22
9636 - 9635: 22
714 - 6056: 22
2484 - 2483: 22
8303 - 1201: 22
7589 - 7590: 22
7987 - 2894: 22
1490 - 1489: 22
9651 - 8289: 22
4380 - 4165: 22
9649 - 9648: 22
6519 - 5028: 22
6767 - 6627: 22
1039 - 1038: 22
5145 - 6537: 22
2434 - 2433: 22
8532 - 5555: 22
1598 - 8562: 22
5986 - 5987: 22
1230 - 2449: 22
4956 - 1184: 22
8504 - 7162: 22
6965 - 7169: 22
8999 - 8998: 22
615 - 8706: 22
3961 - 3962: 22
9938 - 7990: 22
7752 - 1262: 22
269 - 25: 22
3555 - 4467: 22
2223 - 2222: 22
3519 - 3520: 22
4953 - 803: 22
7010 - 7011: 22
4460 - 4459: 22
9057 - 9056: 22
4574 - 2580: 22
2709 - 2710: 22
3047 - 1800: 22
6932 - 9919: 22
6071 - 6429: 22
2753 - 4961: 22
9108 - 8034: 22
9375 - 8089: 22
7692 - 1339: 22
2020 - 5107: 22
5726 - 5000: 22
8502 - 2128: 22
1102 - 3848: 22
7716 - 7717: 22
6385 - 6384: 22
964 - 2065: 22
5074 - 1387: 22
480 - 9330: 22
501 - 7448: 22
1650 - 1651: 22
9876 - 1533: 22
9032 - 9033: 22
8495 - 8496: 22
4412 - 8520: 22
8208 - 8734: 22
312 - 7639: 22
2495 - 4317: 22
2172 - 680: 22
6709 - 1050: 22
3638 - 3637: 22
2594 - 5017: 22
5935 - 3769: 22
2175 - 9347: 22
4930 - 2487: 22
3595 - 3594: 22
6243 - 5585: 22
9153 - 9154: 22
2698 - 2699: 22
1356 - 1357: 22
4641 - 5160: 22
7186 - 1721: 22
4079 - 2546: 22
1765 - 6188: 22
9232 - 9231: 23
1757 - 3159: 23
1448 - 5021: 23
5548 - 5547: 23
3591 - 3978: 23
4883 - 9147: 23
9551 - 9550: 23
43 - 9143: 23
6184 - 8943: 23
519 - 518: 23
9912 - 9913: 23
5367 - 5368: 23
4472 - 4502: 23
6814 - 1390: 23
4276 - 268: 23
8591 - 5713: 23
8245 - 6861: 23
1281 - 1280: 23
6908 - 5698: 23
3683 - 3947: 23
872 - 3605: 23
6041 - 5883: 23
1871 - 1099: 23
136 - 1809: 23
3003 - 3002: 23
8243 - 2265: 23
3117 - 6494: 23
3245 - 1140: 23
1516 - 5862: 23
4407 - 2467: 23
9141 - 2310: 23
3417 - 3416: 23
8846 - 5699: 23
8028 - 9419: 23
5244 - 1112: 23
7904 - 8735: 23
7296 - 1721: 23
1477 - 5087: 23
5878 - 9699: 23
5242 - 1721: 23
3106 - 3105: 23
6950 - 4139: 23
2899 - 7631: 23
1855 - 1776: 23
919 - 7956: 23
6408 - 5513: 23
2444 - 8001: 23
8258 - 761: 23
8616 - 8726: 23
2776 - 2975: 23
6508 - 2825: 23
5246 - 5130: 23
2114 - 2113: 23
9782 - 6293: 23
7549 - 7571: 23
3149 - 669: 23
1810 - 1809: 23
8087 - 8031: 23
3817 - 2205: 23
7467 - 3866: 23
2021 - 1824: 23
1855 - 6021: 23
8315 - 4541: 23
579 - 7359: 23
5826 - 9822: 23
8062 - 7990: 23
5934 - 105: 23
9440 - 6142: 23
1504 - 1505: 23
1364 - 5604: 23
7083 - 1875: 23
2509 - 4393: 23
4600 - 3924: 23
8347 - 7515: 23
1647 - 8527: 23
1538 - 7082: 23
7909 - 7734: 23
2330 - 2329: 23
8632 - 4456: 23
4536 - 4537: 23
4771 - 3013: 23
4186 - 789: 23
56 - 4023: 23
4469 - 4468: 23
5308 - 6179: 23
9148 - 228: 23
7968 - 1880: 23
4663 - 4662: 23
1422 - 2256: 23
4611 - 4610: 23
5664 - 9269: 23
660 - 7894: 23
5485 - 7115: 23
5369 - 2363: 23
5186 - 1062: 23
6992 - 8661: 23
3528 - 1558: 23
5410 - 1010: 23
2622 - 59: 23
5675 - 3923: 23
1748 - 6017: 23
6556 - 2019: 23
7923 - 4395: 23
8156 - 8417: 23
8773 - 2037: 23
5339 - 492: 23
9487 - 8540: 23
2364 - 566: 23
4986 - 4349: 23
2236 - 7885: 23
403 - 8465: 23
2017 - 9029: 23
3699 - 3698: 23
3688 - 3687: 23
3664 - 3663: 23
3814 - 1711: 23
3326 - 942: 23
4159 - 8294: 23
7755 - 2172: 23
1774 - 2135: 23
3491 - 3492: 23
3523 - 3522: 23
1169 - 9455: 23
1114 - 5216: 23
6211 - 1004: 23
5894 - 7713: 23
1746 - 2892: 23
475 - 1123: 23
12 - 1078: 23
4940 - 3342: 23
5448 - 2141: 23
3462 - 8020: 23
8848 - 6887: 23
39 - 3402: 23
1710 - 176: 23
4153 - 4152: 23
8416 - 8454: 23
3858 - 3857: 23
1048 - 4260: 23
4227 - 5598: 23
9379 - 8787: 23
7108 - 6937: 23
2948 - 5629: 23
4547 - 6606: 23
6556 - 6557: 23
7804 - 7803: 23
6587 - 6586: 23
8533 - 8534: 23
9530 - 8268: 23
8343 - 8344: 23
7387 - 7388: 23
8452 - 8451: 23
8485 - 8486: 23
5961 - 5108: 23
8963 - 8962: 23
6658 - 6659: 23
5670 - 5669: 23
6781 - 6780: 23
8405 - 8406: 23
6979 - 6978: 23
7114 - 7113: 23
3863 - 2975: 23
8747 - 8748: 23
5916 - 5917: 23
8756 - 2375: 23
5957 - 5958: 23
1189 - 6647: 23
9158 - 9159: 23
7952 - 7951: 23
5969 - 5968: 23
7419 - 7420: 23
8791 - 8790: 23
7010 - 7009: 23
5847 - 4290: 24
7076 - 7049: 24
5099 - 1074: 24
4657 - 2329: 24
9688 - 4110: 24
7268 - 7267: 24
4877 - 2706: 24
9317 - 7316: 24
8079 - 2490: 24
5679 - 5953: 24
424 - 7185: 24
5348 - 7738: 24
28 - 4590: 24
8988 - 5398: 24
9224 - 1329: 24
8893 - 5841: 24
7646 - 2338: 24
824 - 7040: 24
2291 - 2290: 24
4144 - 4145: 24
2484 - 9843: 24
1142 - 1141: 24
9753 - 9752: 24
7671 - 7182: 24
5151 - 5150: 24
5851 - 2354: 24
282 - 283: 24
8741 - 6092: 24
3302 - 5913: 24
6921 - 3882: 24
4948 - 6447: 24
2881 - 2882: 24
137 - 1743: 24
9307 - 1284: 24
5176 - 5399: 24
4275 - 4569: 24
2092 - 2093: 24
643 - 642: 24
5448 - 5447: 24
2094 - 2095: 24
7937 - 8208: 24
7415 - 7414: 24
9244 - 2503: 24
1375 - 1374: 24
267 - 8390: 24
3675 - 3676: 24
3769 - 71: 24
7672 - 8220: 24
2237 - 2238: 24
8163 - 8085: 24
5156 - 3952: 24
7571 - 4401: 24
7302 - 565: 24
7688 - 4920: 24
7835 - 6159: 24
3284 - 3283: 24
1102 - 1103: 24
3799 - 3798: 24
6489 - 6488: 24
5063 - 5062: 24
2482 - 2481: 24
8117 - 9733: 24
2446 - 6079: 24
8759 - 9420: 24
2801 - 2802: 24
8412 - 9500: 24
8249 - 6950: 24
6896 - 6895: 24
9927 - 9063: 24
3785 - 6426: 24
1782 - 5556: 24
514 - 1641: 24
9931 - 5522: 24
7207 - 7313: 24
8636 - 2262: 24
6848 - 1836: 24
3409 - 6723: 24
9317 - 2173: 24
2593 - 2592: 24
5713 - 292: 24
4894 - 3599: 24
6840 - 6841: 24
3261 - 1469: 24
9121 - 5944: 24
257 - 258: 24
5391 - 5941: 24
5600 - 7999: 24
2765 - 3089: 24
2169 - 5212: 24
5923 - 5924: 24
7132 - 7131: 24
4100 - 1576: 24
9183 - 4211: 24
4504 - 4503: 24
7648 - 973: 24
7916 - 7917: 24
4334 - 7908: 24
7592 - 9351: 24
980 - 7948: 24
5709 - 3292: 24
1226 - 5780: 24
6806 - 6807: 24
55 - 54: 24
8096 - 985: 24
1869 - 1870: 24
2006 - 1103: 24
9893 - 9039: 24
2369 - 4740: 24
7141 - 9469: 24
8626 - 5521: 24
7034 - 5686: 24
6340 - 4857: 24
7910 - 3143: 24
3440 - 5732: 24
2595 - 2764: 24
6394 - 5653: 24
2604 - 3514: 24
2386 - 1834: 24
4256 - 106: 24
1777 - 6467: 24
209 - 9364: 24
8675 - 4167: 24
9245 - 9246: 24
9851 - 9850: 24
4645 - 6862: 24
7945 - 8002: 24
9283 - 2782: 24
8468 - 3566: 24
7078 - 7077: 24
3734 - 3733: 24
2754 - 1522: 24
2733 - 2732: 24
6386 - 6387: 24
7343 - 4750: 24
2333 - 4144: 24
7638 - 7637: 24
9121 - 2068: 24
8984 - 8472: 24
6141 - 6142: 24
9490 - 7142: 24
3371 - 6266: 24
2753 - 2841: 24
4749 - 6022: 24
9921 - 5643: 24
463 - 267: 24
5031 - 517: 24
6897 - 9812: 24
9767 - 9766: 24
6239 - 252: 24
4337 - 1268: 24
4249 - 5638: 24
7985 - 3831: 24
4905 - 1900: 24
5945 - 7904: 24
1503 - 2155: 24
600 - 8655: 24
9687 - 6894: 24
7015 - 5048: 24
5041 - 1240: 24
682 - 9073: 24
3337 - 7404: 24
3103 - 3104: 24
4977 - 7100: 24
9107 - 9108: 24
5199 - 7359: 24
7721 - 1179: 24
5655 - 7285: 24
4853 - 9919: 25
8165 - 2964: 25
7482 - 8432: 25
3811 - 3724: 25
4230 - 4229: 25
7732 - 5385: 25
639 - 6822: 25
9086 - 9085: 25
9501 - 9917: 25
6738 - 6739: 25
2007 - 273: 25
2248 - 6884: 25
1652 - 5530: 25
1160 - 1161: 25
655 - 3588: 25
713 - 712: 25
8920 - 8919: 25
8894 - 8895: 25
7283 - 9498: 25
916 - 917: 25
8378 - 7088: 25
928 - 929: 25
1991 - 609: 25
2428 - 2429: 25
5208 - 5207: 25
2352 - 2351: 25
1035 - 8309: 25
5459 - 5046: 25
4263 - 7195: 25
9301 - 9619: 25
2319 - 1689: 25
2675 - 6928: 25
3506 - 1701: 25
2586 - 9480: 25
4044 - 6515: 25
5266 - 5267: 25
8070 - 8071: 25
9232 - 5599: 25
6615 - 6056: 25
7968 - 4669: 25
675 - 5437: 25
4493 - 8433: 25
2417 - 2416: 25
3494 - 161: 25
1192 - 1981: 25
871 - 7099: 25
3221 - 3861: 25
2416 - 729: 25
1805 - 8573: 25
5390 - 2081: 25
2738 - 8863: 25
9918 - 5583: 25
6098 - 3963: 25
9786 - 2368: 25
2447 - 9005: 25
4132 - 4133: 25
6158 - 9242: 25
6231 - 6230: 25
958 - 7889: 25
1001 - 1002: 25
5494 - 9675: 25
3365 - 8961: 25
2400 - 3604: 25
9831 - 1565: 25
1036 - 1037: 25
321 - 3633: 25
6790 - 6256: 25
8279 - 5408: 25
6892 - 6891: 25
4054 - 8993: 25
4593 - 782: 25
4708 - 4789: 25
1650 - 9444: 25
1261 - 6221: 25
3538 - 3539: 25
7802 - 7801: 25
2858 - 2859: 25
8976 - 8118: 25
7913 - 3300: 25
7889 - 7890: 25
3226 - 2916: 25
3088 - 7248: 25
6433 - 6605: 25
761 - 5531: 25
2597 - 2596: 25
3037 - 3036: 25
3534 - 7965: 25
2271 - 9902: 25
75 - 421: 25
4870 - 4871: 25
6069 - 6336: 25
313 - 6654: 25
7214 - 2968: 25
5493 - 5494: 25
640 - 9389: 25
3272 - 3032: 25
1508 - 578: 25
5285 - 9853: 25
2660 - 2659: 25
6159 - 6160: 25
256 - 3704: 25
2434 - 7842: 25
8790 - 5153: 25
2606 - 2796: 25
4797 - 4796: 25
7566 - 9884: 25
9734 - 4356: 25
4292 - 67: 25
8308 - 8309: 25
2314 - 8358: 25
6929 - 6928: 25
1660 - 5327: 25
4408 - 8274: 25
2211 - 8193: 25
5178 - 8314: 25
1130 - 6925: 25
2648 - 74: 25
1771 - 4924: 25
8250 - 3317: 25
7336 - 7337: 25
2809 - 5880: 25
8189 - 5666: 25
1978 - 3820: 25
2079 - 7271: 25
1278 - 1277: 25
5809 - 5808: 25
697 - 698: 25
6680 - 4660: 25
6564 - 9959: 25
6796 - 6795: 25
8125 - 8124: 25
2489 - 506: 25
5663 - 1379: 25
5540 - 5541: 25
7978 - 733: 25
8070 - 3998: 25
9283 - 2770: 25
2955 - 445: 25
8515 - 4395: 25
3603 - 1821: 25
9901 - 993: 25
2219 - 3862: 25
662 - 663: 25
5888 - 2202: 25
1340 - 1341: 25
1918 - 1882: 25
8139 - 8140: 25
785 - 652: 25
9270 - 9269: 25
8026 - 3910: 25
5758 - 5784: 25
7630 - 2890: 25
7786 - 2515: 26
708 - 6711: 26
8659 - 8660: 26
7 - 8: 26
1048 - 658: 26
367 - 368: 26
2780 - 6399: 26
8849 - 2083: 26
9136 - 4023: 26
5767 - 7281: 26
6652 - 9475: 26
7150 - 7149: 26
6001 - 4619: 26
8397 - 1418: 26
1304 - 3867: 26
87 - 8956: 26
7273 - 2887: 26
7384 - 4234: 26
1401 - 807: 26
7068 - 7069: 26
1469 - 1250: 26
3598 - 413: 26
444 - 445: 26
2949 - 8244: 26
8476 - 1736: 26
1959 - 2058: 26
94 - 9235: 26
5567 - 6155: 26
6568 - 6569: 26
4443 - 5574: 26
5539 - 7320: 26
8628 - 8627: 26
1690 - 3879: 26
3821 - 2701: 26
6311 - 8330: 26
8994 - 8995: 26
1654 - 1655: 26
2278 - 9037: 26
3832 - 1481: 26
7731 - 9599: 26
9552 - 7367: 26
3220 - 3042: 26
1331 - 1332: 26
1313 - 500: 26
6551 - 2187: 26
470 - 2952: 26
4289 - 4288: 26
5226 - 5258: 26
4880 - 1538: 26
1564 - 1294: 26
8257 - 3303: 26
6734 - 6733: 26
6733 - 6732: 26
9803 - 9989: 26
6450 - 9495: 26
4470 - 8435: 26
8157 - 2829: 26
5518 - 747: 26
6455 - 4469: 26
2851 - 2852: 26
8524 - 6971: 26
4470 - 6897: 26
8896 - 8897: 26
5045 - 2990: 26
425 - 7969: 26
6870 - 2524: 26
3290 - 5554: 26
5848 - 8696: 26
7925 - 7926: 26
6215 - 226: 26
4128 - 8603: 26
6094 - 8199: 26
9754 - 9617: 26
858 - 9879: 26
7737 - 7738: 26
4489 - 8985: 26
3305 - 2153: 26
3016 - 3015: 26
407 - 3838: 26
6536 - 4808: 26
6461 - 3412: 26
7476 - 5179: 26
9846 - 4049: 26
1552 - 8938: 26
8092 - 8091: 26
4724 - 4723: 26
9838 - 8508: 26
3737 - 6079: 26
4925 - 9707: 26
8940 - 5379: 26
9489 - 3286: 26
9752 - 176: 26
9975 - 8232: 26
4361 - 4362: 26
4367 - 4368: 26
6421 - 981: 26
1830 - 2290: 26
293 - 9427: 26
1863 - 5314: 26
8721 - 9788: 26
8534 - 1060: 26
1030 - 1018: 26
6291 - 7925: 26
8817 - 2129: 26
3652 - 975: 26
7164 - 7625: 26
531 - 4949: 26
1253 - 5446: 26
9815 - 3108: 26
2276 - 8040: 26
1955 - 7513: 26
8016 - 8015: 26
57 - 56: 26
8037 - 9059: 26
9853 - 9854: 26
4514 - 4937: 26
7189 - 2705: 26
3909 - 7348: 26
8193 - 8842: 26
303 - 5705: 26
4157 - 3435: 26
6938 - 4686: 26
7560 - 7559: 26
8050 - 6777: 26
3804 - 2150: 26
7756 - 6576: 26
6308 - 6309: 26
5497 - 5496: 26
8029 - 8028: 26
3410 - 2534: 26
817 - 4098: 26
2529 - 2528: 26
9638 - 9637: 26
3889 - 281: 26
5716 - 2926: 26
1722 - 6402: 26
6499 - 3711: 26
5633 - 2517: 26
7287 - 7847: 26
6662 - 162: 26
9946 - 9216: 26
2011 - 6714: 26
6853 - 8290: 26
6100 - 5543: 26
4661 - 9281: 26
5522 - 5523: 26
9670 - 9669: 26
7674 - 7673: 26
5546 - 6059: 26
3359 - 3358: 26
9993 - 9992: 26
6910 - 7737: 26
1221 - 6911: 27
9079 - 677: 27
2176 - 2305: 27
457 - 1702: 27
1334 - 6915: 27
5984 - 6831: 27
5073 - 2395: 27
9339 - 9340: 27
9976 - 400: 27
6055 - 978: 27
5570 - 8403: 27
8045 - 5743: 27
6580 - 733: 27
4226 - 3816: 27
8298 - 8299: 27
4786 - 305: 27
7052 - 9461: 27
4441 - 4440: 27
9404 - 1607: 27
1813 - 1812: 27
4668 - 6503: 27
816 - 7700: 27
3214 - 7769: 27
6413 - 7016: 27
4844 - 4843: 27
1913 - 427: 27
7190 - 150: 27
4705 - 9067: 27
4365 - 7212: 27
8513 - 8514: 27
5006 - 5007: 27
5047 - 9710: 27
6025 - 6026: 27
9389 - 9388: 27
6098 - 48: 27
9375 - 9376: 27
8720 - 2609: 27
9523 - 2335: 27
6076 - 4691: 27
1372 - 7627: 27
22 - 21: 27
7534 - 5939: 27
6749 - 9653: 27
9008 - 6849: 27
5159 - 6018: 27
5736 - 5594: 27
980 - 3270: 27
20 - 21: 27
2115 - 3505: 27
6810 - 2205: 27
3385 - 3384: 27
2912 - 5963: 27
9860 - 4514: 27
1914 - 3027: 27
6541 - 3468: 27
1917 - 2293: 27
5861 - 5860: 27
6385 - 7035: 27
5576 - 8050: 27
8649 - 2042: 27
346 - 3322: 27
1595 - 8346: 27
684 - 3371: 27
7411 - 3519: 27
832 - 8214: 27
9723 - 5051: 27
9222 - 8873: 27
4273 - 4272: 27
5381 - 8537: 27
1534 - 1533: 27
2350 - 2908: 27
1987 - 1610: 27
9674 - 2680: 27
1591 - 2797: 27
3894 - 3190: 27
4051 - 4052: 27
3352 - 7224: 27
7524 - 6636: 27
9948 - 620: 27
2645 - 2646: 27
3109 - 4006: 27
5123 - 4207: 27
4909 - 4910: 27
3324 - 4131: 27
2080 - 2995: 27
665 - 666: 27
7104 - 1211: 27
8202 - 107: 27
4422 - 6383: 27
8873 - 7458: 27
3914 - 6646: 27
9909 - 2474: 27
9038 - 7398: 27
5744 - 5745: 27
5748 - 7608: 27
6628 - 5864: 27
7772 - 5963: 27
9504 - 1545: 27
7728 - 7729: 27
2118 - 3279: 27
6660 - 5469: 27
243 - 527: 27
7815 - 7814: 27
4214 - 6259: 27
6940 - 9080: 27
8937 - 6652: 27
4844 - 4845: 27
9782 - 9783: 27
5776 - 6633: 27
8261 - 8262: 27
3793 - 6056: 27
7910 - 3206: 27
8239 - 8238: 27
7381 - 9459: 27
6079 - 6331: 27
2637 - 4176: 27
9977 - 7037: 27
2570 - 1365: 27
4311 - 612: 27
9066 - 9048: 27
1260 - 1259: 27
3775 - 1749: 27
4310 - 4856: 27
4107 - 7054: 27
1736 - 1735: 27
2363 - 2362: 27
6788 - 313: 27
1543 - 1510: 27
7931 - 7930: 28
6488 - 6487: 28
6594 - 5080: 28
9326 - 9325: 28
6547 - 6357: 28
4346 - 4347: 28
8306 - 4752: 28
3218 - 1590: 28
5559 - 5558: 28
3428 - 5009: 28
1741 - 7237: 28
1627 - 1626: 28
8927 - 8928: 28
1631 - 2181: 28
4509 - 2136: 28
8825 - 8824: 28
2156 - 2157: 28
2544 - 2543: 28
4418 - 2272: 28
4264 - 4263: 28
1885 - 2057: 28
5935 - 4765: 28
5409 - 5408: 28
6755 - 7948: 28
8734 - 8733: 28
6705 - 2497: 28
3487 - 5730: 28
1318 - 1319: 28
6081 - 2760: 28
3275 - 5031: 28
5407 - 9222: 28
6853 - 6854: 28
6483 - 9548: 28
5019 - 2347: 28
6316 - 5701: 28
4269 - 2902: 28
5595 - 6084: 28
5239 - 7843: 28
97 - 4842: 28
6183 - 3728: 28
4373 - 2370: 28
2830 - 3432: 28
8790 - 1535: 28
9214 - 9309: 28
7059 - 5817: 28
2909 - 5114: 28
524 - 7982: 28
7634 - 2185: 28
1278 - 6327: 28
9097 - 9096: 28
3674 - 3673: 28
9854 - 9855: 28
2275 - 984: 28
1361 - 6654: 28
2381 - 9787: 28
3431 - 3432: 28
1642 - 8492: 28
3236 - 7348: 28
6193 - 2199: 28
7656 - 2956: 28
2017 - 2016: 28
4619 - 4620: 28
7816 - 7817: 28
1516 - 3568: 28
7065 - 5936: 28
4073 - 4072: 28
9634 - 9633: 28
7429 - 7430: 28
7193 - 3842: 28
2439 - 2440: 28
2701 - 2702: 28
8161 - 3451: 28
6599 - 6600: 28
228 - 229: 28
3371 - 9926: 28
3216 - 7929: 28
588 - 8979: 28
6162 - 7485: 28
3233 - 3234: 28
7118 - 3469: 28
1973 - 8775: 28
8077 - 8078: 28
3160 - 739: 28
7025 - 9681: 28
1413 - 2212: 28
3658 - 5573: 28
1092 - 8529: 28
1663 - 1662: 28
8272 - 5516: 28
814 - 813: 28
2047 - 2046: 28
3525 - 2022: 28
8646 - 8650: 28
9010 - 8125: 28
9797 - 7051: 28
8633 - 8632: 28
7939 - 901: 28
4286 - 5237: 28
237 - 1778: 28
7002 - 7445: 28
1422 - 8303: 28
208 - 7516: 28
7569 - 8329: 28
8320 - 6490: 28
4461 - 2061: 28
9610 - 2616: 28
3052 - 3053: 28
887 - 2294: 28
1479 - 4555: 28
5635 - 5634: 29
9604 - 3347: 29
5140 - 6254: 29
4376 - 4375: 29
3071 - 1121: 29
830 - 5049: 29
9110 - 9109: 29
8586 - 8194: 29
3064 - 7569: 29
7633 - 6893: 29
2975 - 811: 29
5351 - 826: 29
9953 - 4844: 29
4687 - 7188: 29
1358 - 1359: 29
7423 - 9708: 29
1944 - 1945: 29
8889 - 3748: 29
8828 - 2155: 29
3477 - 2557: 29
643 - 2581: 29
6853 - 6852: 29
4425 - 4797: 29
7002 - 5443: 29
2563 - 2562: 29
7894 - 7505: 29
7297 - 8216: 29
7854 - 7855: 29
1103 - 2762: 29
3110 - 2858: 29
2301 - 749: 29
6637 - 9494: 29
1546 - 1545: 29
7557 - 7009: 29
1919 - 9307: 29
3886 - 693: 29
8406 - 8407: 29
7090 - 7091: 29
2178 - 8676: 29
5558 - 5940: 29
4533 - 7048: 29
4962 - 4961: 29
6572 - 6573: 29
2915 - 7373: 29
787 - 4237: 29
8944 - 1201: 29
7272 - 9658: 29
5374 - 5226: 29
5641 - 5642: 29
9003 - 2756: 29
7626 - 7627: 29
1972 - 611: 29
153 - 152: 29
8161 - 4529: 29
4338 - 4339: 29
7714 - 8692: 29
5965 - 444: 29
3194 - 5927: 29
824 - 3736: 29
1908 - 5914: 29
623 - 624: 29
3381 - 8325: 29
5191 - 7280: 29
638 - 639: 29
6229 - 6230: 29
6772 - 8937: 29
866 - 3558: 29
5141 - 1194: 29
4490 - 4489: 29
5646 - 5767: 29
8666 - 9156: 29
4360 - 7923: 29
6442 - 6297: 29
6124 - 7454: 29
8155 - 6882: 29
6786 - 9194: 29
2337 - 4377: 29
1195 - 1194: 29
411 - 5514: 29
3488 - 3148: 29
562 - 561: 29
8588 - 8589: 29
1198 - 1199: 29
8441 - 2220: 29
7660 - 3860: 29
4764 - 3214: 29
2414 - 379: 29
3935 - 3934: 29
7885 - 5086: 29
6948 - 7334: 29
84 - 85: 29
9695 - 5426: 29
5262 - 3240: 29
3095 - 9806: 29
7216 - 9474: 29
1832 - 1831: 29
8816 - 8817: 29
2847 - 2234: 29
9850 - 3829: 29
6448 - 9782: 29
7734 - 6791: 29
5639 - 2649: 30
8137 - 2200: 30
7607 - 69: 30
803 - 4699: 30
8923 - 7796: 30
2895 - 2896: 30
2863 - 2864: 30
1378 - 1377: 30
8860 - 3090: 30
8795 - 8593: 30
7507 - 8230: 30
9457 - 9456: 30
8338 - 8337: 30
1449 - 8872: 30
5815 - 5816: 30
1985 - 1984: 30
7983 - 3289: 30
2112 - 2111: 30
466 - 4332: 30
5529 - 8899: 30
3093 - 7133: 30
3580 - 3001: 30
7164 - 1465: 30
5947 - 5948: 30
7545 - 7544: 30
5117 - 5116: 30
2635 - 478: 30
5992 - 5387: 30
8301 - 8300: 30
9894 - 37: 30
4899 - 195: 30
7288 - 6536: 30
7436 - 7437: 30
2427 - 9802: 30
541 - 1153: 30
2986 - 2985: 30
2033 - 8910: 30
5644 - 8644: 30
6581 - 3798: 30
9996 - 9997: 30
651 - 628: 30
8179 - 8180: 30
6955 - 8239: 30
4952 - 2523: 30
3979 - 1642: 30
5707 - 5708: 30
6686 - 9598: 30
5783 - 5891: 30
1437 - 4800: 30
1218 - 282: 30
4628 - 8368: 30
7542 - 9595: 30
8890 - 60: 30
501 - 500: 30
9583 - 3837: 30
5033 - 5363: 30
136 - 8204: 30
4093 - 4092: 30
6846 - 2997: 30
2116 - 4737: 30
127 - 1273: 30
5384 - 1637: 30
3458 - 5028: 30
6462 - 6463: 30
7593 - 6607: 30
7585 - 7584: 30
3402 - 7671: 30
8915 - 459: 30
3376 - 3377: 30
