Arestas na MST:
2184 - 8806: 21
199 - 9478: 21
7972 - 7973: 21
5758 - 5759: 21
7578 - 7579: 21
855 - 8353: 21
2393 - 2394: 21
3970 - 3971: 21
5464 - 1213: 21
7832 - 6768: 21
6133 - 3933: 21
162 - 9306: 21
4506 - 469: 21
7465 - 7466: 21
7357 - 8447: 21
7488 - 7489: 21
1597 - 2355: 21
6661 - 2122: 21
4693 - 4694: 21
83 - 84: 21
4472 - 276: 21
5369 - 5370: 21
7984 - 812: 21
960 - 2636: 21
1614 - 1615: 21
7441 - 5964: 21
7668 - 7669: 21
6436 - 6437: 21
7676 - 7677: 21
5958 - 3315: 21
514 - 6980: 21
5323 - 5324: 21
6968 - 6077: 21
4676 - 4677: 21
3802 - 7154: 21
1387 - 5074: 22
5583 - 5584: 22
9648 - 9649: 22
680 - 2172: 22
8706 - 615: 22
18 - 991: 22
3637 - 3638: 22
6501 - 923: 22
2222 - 2223: 22
9180 - 4461: 22
3929 - 9757: 22
8825 - 8826: 22
2817 - 5499: 22
7882 - 8326: 22
7010 - 7011: 22
1339 - 7692: 22
7282 - 5576: 22
3519 - 3520: 22
3256 - 7479: 22
4943 - 8932: 22
1262 - 7752: 22
9799 - 755: 22
4428 - 5096: 22
1782 - 3742: 22
669 - 7111: 22
4520 - 9357: 22
9190 - 5612: 22
4150 - 2292: 22
8196 - 1645: 22
9643 - 8543: 22
9177 - 8088: 22
5416 - 5301: 22
8482 - 8174: 22
3594 - 3595: 22
1820 - 3557: 22
789 - 790: 22
7046 - 7047: 22
5107 - 2020: 22
2344 - 2345: 22
9810 - 9811: 22
9330 - 480: 22
501 - 7448: 22
6778 - 3342: 22
1768 - 6333: 22
8303 - 1201: 22
1730 - 1731: 22
4149 - 4676: 22
9032 - 9033: 22
9256 - 9257: 22
8972 - 7319: 22
5585 - 6243: 22
6932 - 9919: 22
1924 - 1925: 22
8998 - 8999: 22
7681 - 8213: 22
1713 - 1714: 22
4791 - 4786: 22
5496 - 8138: 22
9949 - 6206: 22
9355 - 9356: 22
7987 - 2894: 22
9153 - 9154: 22
6537 - 5145: 22
8532 - 5555: 22
4705 - 5387: 22
5275 - 5276: 22
7589 - 7590: 22
8289 - 9651: 22
9375 - 8089: 22
924 - 925: 22
134 - 1345: 22
6767 - 6627: 22
5346 - 4583: 22
3769 - 5935: 22
4380 - 4165: 22
3961 - 3962: 22
1744 - 1745: 22
1598 - 8562: 22
9056 - 9057: 22
5529 - 5530: 22
3684 - 3685: 22
1677 - 5306: 22
5028 - 6519: 22
1102 - 3848: 22
5556 - 5557: 22
9540 - 9541: 22
8543 - 9223: 22
7784 - 7785: 22
9067 - 4039: 22
1650 - 1651: 22
3556 - 2220: 22
2065 - 964: 22
3432 - 1929: 22
9938 - 7990: 22
1595 - 7428: 22
3980 - 5865: 22
9635 - 9636: 22
3668 - 3669: 22
8950 - 6130: 22
2128 - 8502: 22
2594 - 5017: 22
4953 - 803: 22
271 - 272: 22
2914 - 799: 22
5058 - 3972: 22
8974 - 3607: 22
9102 - 2683: 22
7716 - 7717: 22
7297 - 7298: 22
618 - 5621: 22
7802 - 8985: 22
714 - 6056: 22
6625 - 5215: 22
5986 - 5987: 22
2002 - 2005: 22
719 - 502: 22
5160 - 4641: 22
562 - 5831: 22
7792 - 5839: 22
913 - 3359: 22
5990 - 1575: 22
8482 - 5271: 22
312 - 7639: 22
8520 - 4412: 22
275 - 276: 22
3037 - 647: 22
2199 - 8217: 22
7017 - 2908: 22
3107 - 1330: 22
1765 - 6188: 22
2448 - 8128: 22
9108 - 8034: 22
555 - 3721: 22
1050 - 6709: 22
4064 - 1680: 22
2487 - 4930: 22
1450 - 1451: 22
6445 - 6446: 22
9857 - 546: 22
4549 - 6070: 22
4956 - 1184: 22
8504 - 7162: 22
7169 - 6965: 22
5034 - 6091: 22
2698 - 2699: 22
2757 - 2935: 22
1356 - 1357: 22
464 - 5360: 22
2709 - 2710: 22
9347 - 2175: 22
1800 - 3047: 22
4232 - 182: 22
1230 - 2449: 22
337 - 9572: 22
4690 - 9358: 22
5222 - 1777: 22
1958 - 8362: 22
4459 - 4460: 22
5000 - 5726: 22
1885 - 6442: 22
6098 - 5120: 22
2546 - 4079: 22
269 - 25: 22
4566 - 4476: 22
6429 - 6071: 22
8495 - 8496: 22
1410 - 9956: 22
9333 - 1894: 22
3070 - 9678: 22
6384 - 6385: 22
7186 - 1721: 22
2483 - 2484: 22
2163 - 5126: 22
8734 - 8208: 22
3665 - 6304: 22
5879 - 5880: 22
4537 - 2925: 22
1489 - 1490: 22
2134 - 1927: 22
3772 - 9590: 22
9198 - 2903: 22
3414 - 2896: 22
6907 - 6908: 22
5484 - 5828: 22
4574 - 2580: 22
6778 - 5293: 22
1862 - 7500: 22
5335 - 6127: 22
4743 - 1659: 22
2126 - 9036: 22
4317 - 2495: 22
8855 - 5887: 22
2433 - 2434: 22
3684 - 3900: 22
8944 - 567: 22
9876 - 1533: 22
1193 - 1194: 22
3319 - 3320: 22
5819 - 6134: 22
6125 - 1400: 22
4626 - 3823: 22
1038 - 1039: 22
4961 - 2753: 22
6375 - 1612: 22
4602 - 4603: 22
6958 - 8557: 22
4566 - 4567: 22
3555 - 4467: 22
9432 - 2854: 22
9782 - 6293: 23
2310 - 9141: 23
4502 - 4472: 23
3105 - 3106: 23
1809 - 1810: 23
8087 - 8031: 23
9158 - 9159: 23
4227 - 5598: 23
7631 - 2899: 23
6586 - 6587: 23
1538 - 7082: 23
7571 - 7549: 23
8062 - 7990: 23
2509 - 4393: 23
7387 - 7388: 23
4349 - 4986: 23
2444 - 8001: 23
1776 - 1855: 23
6556 - 6557: 23
7419 - 7420: 23
5841 - 4535: 23
8787 - 9379: 23
3948 - 3949: 23
6814 - 1390: 23
4159 - 8294: 23
9147 - 4883: 23
5369 - 2363: 23
3002 - 3003: 23
5448 - 2141: 23
9231 - 9232: 23
5826 - 9822: 23
3149 - 669: 23
4276 - 268: 23
4456 - 8632: 23
3857 - 3858: 23
2467 - 4407: 23
3863 - 2975: 23
8846 - 5699: 23
5367 - 5368: 23
3159 - 1757: 23
8315 - 4541: 23
5186 - 1062: 23
9419 - 8028: 23
579 - 7359: 23
6647 - 1189: 23
3528 - 1558: 23
1004 - 6211: 23
5961 - 5108: 23
5669 - 5670: 23
2948 - 5629: 23
6408 - 5513: 23
2329 - 2330: 23
2135 - 1774: 23
6184 - 8943: 23
6142 - 9440: 23
5087 - 1477: 23
1364 - 5604: 23
3462 - 8020: 23
7113 - 7114: 23
8156 - 8417: 23
4395 - 7923: 23
5916 - 5917: 23
566 - 2364: 23
518 - 519: 23
7904 - 8735: 23
3491 - 3492: 23
1809 - 136: 23
9912 - 9913: 23
7009 - 7010: 23
3342 - 4940: 23
3416 - 3417: 23
9487 - 8540: 23
1746 - 2892: 23
9148 - 228: 23
2375 - 8756: 23
3522 - 3523: 23
5485 - 7115: 23
6937 - 7108: 23
6978 - 6979: 23
1112 - 5244: 23
8772 - 196: 23
3605 - 872: 23
6658 - 6659: 23
7713 - 5894: 23
59 - 2622: 23
7968 - 1880: 23
2113 - 2114: 23
2825 - 6508: 23
8661 - 6992: 23
5934 - 105: 23
1875 - 7083: 23
1721 - 7296: 23
6861 - 8245: 23
789 - 4186: 23
2975 - 2776: 23
9269 - 5664: 23
8616 - 8726: 23
5968 - 5969: 23
3663 - 3664: 23
43 - 9143: 23
5957 - 5958: 23
6780 - 6781: 23
919 - 7956: 23
5547 - 5548: 23
3698 - 3699: 23
9550 - 9551: 23
7894 - 660: 23
3687 - 3688: 23
8243 - 2265: 23
5216 - 1114: 23
1169 - 9455: 23
3245 - 1140: 23
5339 - 492: 23
7951 - 7952: 23
7734 - 7909: 23
4139 - 6950: 23
3814 - 1711: 23
3013 - 4771: 23
1516 - 5862: 23
5242 - 1721: 23
4600 - 3924: 23
8405 - 8406: 23
8258 - 761: 23
3923 - 5675: 23
6179 - 5308: 23
9699 - 5878: 23
5130 - 5246: 23
2021 - 1824: 23
3978 - 3591: 23
403 - 8465: 23
7467 - 3866: 23
1048 - 4260: 23
56 - 4023: 23
5021 - 1448: 23
6908 - 5698: 23
2236 - 7885: 23
3402 - 39: 23
5713 - 8591: 23
3817 - 2205: 23
8962 - 8963: 23
12 - 1078: 23
9530 - 8268: 23
4468 - 4469: 23
6021 - 1855: 23
8347 - 7515: 23
1504 - 1505: 23
4152 - 4153: 23
8454 - 8416: 23
8343 - 8344: 23
3117 - 6494: 23
1748 - 6017: 23
7803 - 7804: 23
1010 - 5410: 23
4662 - 4663: 23
1422 - 2256: 23
1280 - 1281: 23
8773 - 2037: 23
8485 - 8486: 23
1099 - 1871: 23
7755 - 2172: 23
6887 - 8848: 23
942 - 3326: 23
8790 - 8791: 23
9029 - 2017: 23
8533 - 8534: 23
2019 - 6556: 23
4547 - 6606: 23
4610 - 4611: 23
475 - 1123: 23
176 - 1710: 23
8747 - 8748: 23
5883 - 6041: 23
8451 - 8452: 23
6950 - 8249: 24
8079 - 2490: 24
4144 - 2333: 24
5944 - 9121: 24
257 - 258: 24
4334 - 7908: 24
7359 - 5199: 24
137 - 1743: 24
3599 - 4894: 24
54 - 55: 24
7648 - 973: 24
5062 - 5063: 24
6488 - 6489: 24
1469 - 3261: 24
252 - 6239: 24
2006 - 1103: 24
8984 - 8472: 24
517 - 5031: 24
3733 - 3734: 24
9317 - 2173: 24
6894 - 9687: 24
7141 - 9469: 24
4590 - 28: 24
9500 - 8412: 24
1900 - 4905: 24
3831 - 7985: 24
8002 - 7945: 24
4144 - 4145: 24
1226 - 5780: 24
1141 - 1142: 24
4337 - 1268: 24
5643 - 9921: 24
7267 - 7268: 24
3302 - 5913: 24
292 - 5713: 24
6447 - 4948: 24
2801 - 2802: 24
7916 - 7917: 24
2094 - 2095: 24
2092 - 2093: 24
1576 - 4100: 24
5348 - 7738: 24
7910 - 3143: 24
7647 - 1492: 24
9039 - 9893: 24
2732 - 2733: 24
6141 - 6142: 24
7049 - 7076: 24
8117 - 9733: 24
9850 - 9851: 24
3785 - 6426: 24
4657 - 2329: 24
1777 - 6467: 24
7034 - 5686: 24
2169 - 5212: 24
1179 - 7721: 24
5521 - 8626: 24
9927 - 9063: 24
2753 - 2841: 24
8208 - 7937: 24
2237 - 2238: 24
7131 - 7132: 24
6394 - 5653: 24
2193 - 2194: 24
5847 - 4290: 24
2338 - 7646: 24
5655 - 7285: 24
9752 - 9753: 24
2068 - 9121: 24
7835 - 6159: 24
7077 - 7078: 24
2369 - 4740: 24
3675 - 3676: 24
1374 - 1375: 24
2290 - 2291: 24
7343 - 4750: 24
9766 - 9767: 24
3514 - 2604: 24
7671 - 7182: 24
5941 - 5391: 24
3769 - 71: 24
3103 - 3104: 24
4503 - 4504: 24
600 - 8655: 24
1102 - 1103: 24
8085 - 8163: 24
7142 - 9490: 24
6079 - 2446: 24
2754 - 1522: 24
5945 - 7904: 24
1782 - 5556: 24
267 - 463: 24
8636 - 2262: 24
8988 - 5398: 24
4167 - 8675: 24
2386 - 1834: 24
4569 - 4275: 24
6848 - 1836: 24
985 - 8096: 24
5041 - 1240: 24
2881 - 2882: 24
2592 - 2593: 24
3440 - 5732: 24
9245 - 9246: 24
6340 - 4857: 24
6806 - 6807: 24
6840 - 6841: 24
6723 - 3409: 24
9317 - 9318: 24
3371 - 6266: 24
6543 - 5600: 24
5923 - 5924: 24
282 - 283: 24
9073 - 682: 24
5150 - 5151: 24
6386 - 6387: 24
7637 - 7638: 24
3292 - 5709: 24
9244 - 2503: 24
1503 - 2155: 24
9688 - 4110: 24
9224 - 1329: 24
7948 - 980: 24
9812 - 6897: 24
9351 - 7592: 24
4211 - 9183: 24
2354 - 5851: 24
4645 - 6862: 24
9107 - 9108: 24
6022 - 4749: 24
4249 - 5638: 24
9364 - 209: 24
3952 - 5156: 24
4877 - 2706: 24
6092 - 8741: 24
1869 - 1870: 24
3283 - 3284: 24
424 - 7185: 24
2765 - 3089: 24
2782 - 9283: 24
9843 - 2484: 24
3882 - 6921: 24
7207 - 7313: 24
2764 - 2595: 24
5522 - 9931: 24
106 - 4256: 24
7672 - 8220: 24
5679 - 5953: 24
5048 - 7015: 24
5447 - 5448: 24
8390 - 267: 24
9420 - 8759: 24
8468 - 3566: 24
7414 - 7415: 24
5099 - 1074: 24
7302 - 565: 24
7040 - 824: 24
6895 - 6896: 24
5841 - 8893: 24
7571 - 4401: 24
4920 - 7688: 24
3798 - 3799: 24
5399 - 5176: 24
4977 - 7100: 24
2481 - 2482: 24
7404 - 3337: 24
642 - 643: 24
5599 - 9232: 25
2319 - 1689: 25
8863 - 2738: 25
9901 - 993: 25
662 - 663: 25
3538 - 3539: 25
6738 - 6739: 25
6891 - 6892: 25
6056 - 6615: 25
8139 - 8140: 25
2400 - 3604: 25
8573 - 1805: 25
1771 - 4924: 25
2351 - 2352: 25
3300 - 7913: 25
729 - 2416: 25
6515 - 4044: 25
712 - 713: 25
6564 - 9959: 25
6928 - 6929: 25
421 - 75: 25
5531 - 761: 25
8124 - 8125: 25
5178 - 8314: 25
2659 - 2660: 25
5666 - 8189: 25
7842 - 2434: 25
1508 - 578: 25
9884 - 7566: 25
6158 - 9242: 25
4796 - 4797: 25
2368 - 9786: 25
2416 - 2417: 25
640 - 9389: 25
2606 - 2796: 25
445 - 2955: 25
5808 - 5809: 25
4870 - 4871: 25
2890 - 7630: 25
8070 - 8071: 25
9501 - 9917: 25
5784 - 5758: 25
3603 - 1821: 25
6795 - 6796: 25
1379 - 5663: 25
2596 - 2597: 25
3820 - 1978: 25
4708 - 4789: 25
2314 - 8358: 25
5530 - 1652: 25
1192 - 1981: 25
2428 - 2429: 25
9853 - 5285: 25
6069 - 6336: 25
4132 - 4133: 25
8118 - 8976: 25
2202 - 5888: 25
9831 - 1565: 25
9283 - 2770: 25
7336 - 7337: 25
8026 - 3910: 25
2489 - 506: 25
6680 - 4660: 25
9301 - 9619: 25
3088 - 7248: 25
3036 - 3037: 25
7889 - 958: 25
9918 - 5583: 25
5408 - 8279: 25
675 - 5437: 25
5459 - 5046: 25
2809 - 5880: 25
2447 - 9005: 25
3031 - 712: 25
8433 - 4493: 25
2219 - 3862: 25
3704 - 256: 25
6654 - 313: 25
4853 - 9919: 25
2079 - 7271: 25
8919 - 8920: 25
6433 - 6605: 25
5493 - 5494: 25
9269 - 9270: 25
3494 - 161: 25
697 - 698: 25
928 - 929: 25
1277 - 1278: 25
2964 - 8165: 25
1036 - 1037: 25
2858 - 2859: 25
8993 - 4054: 25
4263 - 7195: 25
1918 - 1882: 25
2968 - 7214: 25
8961 - 3365: 25
7812 - 4299: 25
6221 - 1261: 25
1660 - 5327: 25
8309 - 1035: 25
3506 - 1701: 25
6230 - 6231: 25
3221 - 3861: 25
9480 - 2586: 25
916 - 917: 25
7099 - 871: 25
8894 - 8895: 25
3811 - 3724: 25
1991 - 609: 25
9444 - 1650: 25
5207 - 5208: 25
1160 - 1161: 25
9734 - 4356: 25
1340 - 1341: 25
7965 - 3534: 25
8308 - 8309: 25
5266 - 5267: 25
9675 - 9676: 25
7088 - 8378: 25
2248 - 6884: 25
6928 - 2675: 25
733 - 7978: 25
1001 - 1002: 25
3963 - 6098: 25
2271 - 9902: 25
3998 - 8070: 25
4408 - 8274: 25
652 - 785: 25
7482 - 8432: 25
7889 - 7890: 25
655 - 3588: 25
2211 - 8193: 25
2007 - 273: 25
7283 - 9498: 25
6159 - 6160: 25
5385 - 7732: 25
2648 - 74: 25
3317 - 8250: 25
782 - 4593: 25
9085 - 9086: 25
7801 - 7802: 25
3633 - 321: 25
8515 - 4395: 25
6822 - 639: 25
4669 - 7968: 25
2916 - 3226: 25
5540 - 5541: 25
2081 - 5390: 25
8790 - 5153: 25
4229 - 4230: 25
1130 - 6925: 25
4292 - 67: 25
293 - 9427: 26
6450 - 9495: 26
7287 - 7847: 26
5554 - 2871: 26
6733 - 6734: 26
6732 - 6733: 26
8257 - 3303: 26
1481 - 3832: 26
6308 - 6309: 26
8842 - 8193: 26
6536 - 4808: 26
1959 - 2058: 26
4234 - 7384: 26
4098 - 817: 26
7969 - 425: 26
1863 - 5314: 26
8232 - 9975: 26
6311 - 8330: 26
4925 - 9707: 26
9788 - 8721: 26
981 - 6421: 26
7786 - 2515: 26
6568 - 6569: 26
807 - 1401: 26
4723 - 4724: 26
9865 - 176: 26
1331 - 1332: 26
6402 - 1722: 26
6499 - 3711: 26
2851 - 2852: 26
4023 - 9136: 26
3015 - 3016: 26
9235 - 94: 26
4443 - 5574: 26
3305 - 2153: 26
9216 - 9946: 26
7625 - 7164: 26
9754 - 9617: 26
8040 - 2276: 26
6094 - 8199: 26
2011 - 6714: 26
3804 - 2150: 26
6711 - 708: 26
5258 - 5226: 26
2083 - 8849: 26
4157 - 3435: 26
531 - 4949: 26
413 - 3598: 26
6777 - 8050: 26
7731 - 9599: 26
403 - 9209: 26
7281 - 5767: 26
4470 - 6897: 26
444 - 445: 26
8938 - 1552: 26
9637 - 9638: 26
8603 - 4128: 26
7149 - 7150: 26
9669 - 9670: 26
5848 - 8696: 26
5546 - 6059: 26
7756 - 6576: 26
7320 - 5539: 26
3108 - 9815: 26
8157 - 2829: 26
7925 - 7926: 26
8476 - 1736: 26
6551 - 2187: 26
6291 - 7925: 26
8994 - 8995: 26
4288 - 4289: 26
5543 - 6100: 26
7068 - 7069: 26
9846 - 4049: 26
1654 - 1655: 26
1060 - 8534: 26
2705 - 7189: 26
5496 - 5497: 26
4470 - 8435: 26
6971 - 8524: 26
5518 - 747: 26
8896 - 8897: 26
5522 - 5523: 26
6662 - 162: 26
7273 - 2887: 26
7737 - 7738: 26
5179 - 7476: 26
8940 - 5379: 26
3867 - 1304: 26
6461 - 3412: 26
9489 - 3286: 26
9803 - 9989: 26
281 - 3889: 26
858 - 9879: 26
3838 - 407: 26
56 - 57: 26
4045 - 9109: 26
9037 - 2278: 26
5716 - 2926: 26
8290 - 6853: 26
8244 - 2949: 26
1830 - 2290: 26
2534 - 3410: 26
6079 - 3737: 26
2990 - 5045: 26
1294 - 1564: 26
6215 - 226: 26
5633 - 2517: 26
8015 - 8016: 26
3358 - 3359: 26
8028 - 8029: 26
8397 - 1418: 26
2952 - 470: 26
6155 - 5567: 26
7673 - 7674: 26
9992 - 9993: 26
8956 - 989: 26
4661 - 9281: 26
8627 - 8628: 26
975 - 3652: 26
4514 - 4937: 26
8091 - 8092: 26
1313 - 500: 26
4489 - 8985: 26
2528 - 2529: 26
8508 - 9838: 26
7559 - 7560: 26
2524 - 6870: 26
7 - 8: 26
3909 - 7348: 26
1048 - 658: 26
3821 - 2701: 26
7513 - 1955: 26
6910 - 7737: 26
1538 - 4880: 26
4361 - 4362: 26
5446 - 1253: 26
4469 - 6455: 26
2129 - 8817: 26
6938 - 4686: 26
367 - 368: 26
9059 - 8037: 26
6001 - 4619: 26
6399 - 2780: 26
1018 - 1030: 26
9853 - 9854: 26
4367 - 4368: 26
3220 - 3042: 26
8659 - 8660: 26
7367 - 9552: 26
5705 - 303: 26
6652 - 9475: 26
8202 - 107: 27
9523 - 2335: 27
346 - 3322: 27
7458 - 8873: 27
8045 - 5743: 27
4691 - 6076: 27
1607 - 9404: 27
5469 - 6660: 27
9653 - 6749: 27
243 - 527: 27
4051 - 4052: 27
4006 - 3109: 27
5963 - 2912: 27
3914 - 6646: 27
7524 - 6636: 27
2350 - 2908: 27
6025 - 6026: 27
5860 - 5861: 27
3384 - 3385: 27
8214 - 832: 27
5744 - 5745: 27
4909 - 4910: 27
1334 - 6915: 27
3775 - 1749: 27
4843 - 4844: 27
1543 - 1510: 27
2797 - 1591: 27
9710 - 5047: 27
7381 - 9459: 27
1211 - 7104: 27
2637 - 4176: 27
4440 - 4441: 27
7224 - 3352: 27
6541 - 3468: 27
3816 - 4226: 27
9674 - 2680: 27
9909 - 2474: 27
4844 - 4845: 27
4131 - 3324: 27
9048 - 9066: 27
9008 - 6849: 27
677 - 9079: 27
3214 - 7769: 27
4365 - 7212: 27
3505 - 2115: 27
5381 - 8537: 27
9222 - 8873: 27
7052 - 9461: 27
5123 - 4207: 27
9723 - 5051: 27
8403 - 5570: 27
5006 - 5007: 27
6331 - 6079: 27
4272 - 4273: 27
5984 - 6831: 27
3793 - 6056: 27
6810 - 2205: 27
7190 - 150: 27
6633 - 5776: 27
9080 - 6940: 27
5963 - 7772: 27
3279 - 2118: 27
1372 - 7627: 27
8346 - 1595: 27
684 - 3371: 27
4705 - 9067: 27
1987 - 1610: 27
7054 - 4107: 27
6788 - 313: 27
7035 - 6385: 27
1812 - 1813: 27
457 - 1702: 27
9375 - 9376: 27
427 - 1913: 27
305 - 4786: 27
9976 - 400: 27
6628 - 5864: 27
9388 - 9389: 27
2080 - 2995: 27
733 - 6580: 27
4668 - 6503: 27
6259 - 4214: 27
6413 - 7016: 27
5594 - 5736: 27
3270 - 980: 27
5159 - 6018: 27
9504 - 1545: 27
612 - 4311: 27
1533 - 1534: 27
2042 - 8649: 27
1365 - 2570: 27
20 - 21: 27
1221 - 6911: 27
9038 - 7398: 27
7534 - 5939: 27
5576 - 8050: 27
9977 - 7037: 27
1735 - 1736: 27
8513 - 8514: 27
9860 - 4514: 27
21 - 22: 27
2645 - 2646: 27
2362 - 2363: 27
816 - 7700: 27
8261 - 8262: 27
2176 - 2305: 27
665 - 666: 27
7814 - 7815: 27
7910 - 3206: 27
2395 - 5073: 27
7411 - 3519: 27
8238 - 8239: 27
8720 - 2609: 27
8298 - 8299: 27
9782 - 9783: 27
4310 - 4856: 27
1917 - 2293: 27
1914 - 3027: 27
6098 - 48: 27
1259 - 1260: 27
5748 - 7608: 27
6383 - 4422: 27
7728 - 7729: 27
8937 - 6652: 27
620 - 9948: 27
3894 - 3190: 27
9339 - 9340: 27
6055 - 978: 27
9222 - 5407: 28
524 - 7982: 28
2156 - 2157: 28
4509 - 2136: 28
4373 - 2370: 28
6654 - 1361: 28
3236 - 7348: 28
8927 - 8928: 28
8492 - 1642: 28
1626 - 1627: 28
4346 - 4347: 28
3673 - 3674: 28
6084 - 5595: 28
8632 - 8633: 28
8824 - 8825: 28
1479 - 4555: 28
5558 - 5559: 28
4072 - 4073: 28
6547 - 6357: 28
2543 - 2544: 28
8646 - 8650: 28
5080 - 6594: 28
8161 - 3451: 28
2341 - 2342: 28
3160 - 739: 28
2956 - 7656: 28
5114 - 2909: 28
7816 - 7817: 28
2057 - 1885: 28
3218 - 1590: 28
2439 - 2440: 28
9610 - 2616: 28
7002 - 7445: 28
887 - 2294: 28
9926 - 3371: 28
1973 - 8775: 28
6193 - 2199: 28
5516 - 8272: 28
1741 - 7237: 28
6853 - 6854: 28
1662 - 1663: 28
7948 - 6755: 28
4263 - 4264: 28
9787 - 2381: 28
8733 - 8734: 28
9309 - 9214: 28
1422 - 8303: 28
7930 - 7931: 28
7843 - 5239: 28
9854 - 9855: 28
6705 - 2497: 28
9633 - 9634: 28
5817 - 7059: 28
5408 - 5409: 28
8790 - 1535: 28
3842 - 7193: 28
4418 - 2272: 28
4765 - 5935: 28
1318 - 1319: 28
6487 - 6488: 28
5009 - 3428: 28
3052 - 3053: 28
1413 - 2212: 28
3728 - 6183: 28
6599 - 6600: 28
2347 - 5019: 28
2701 - 2702: 28
9797 - 7051: 28
2760 - 6081: 28
813 - 814: 28
2016 - 2017: 28
208 - 7516: 28
7569 - 8329: 28
7929 - 3216: 28
6490 - 8320: 28
7939 - 901: 28
1278 - 6327: 28
8125 - 9010: 28
5730 - 3487: 28
6162 - 7485: 28
4619 - 4620: 28
588 - 8979: 28
8306 - 4752: 28
6316 - 5701: 28
9325 - 9326: 28
3525 - 2022: 28
1778 - 237: 28
7429 - 7430: 28
1516 - 3568: 28
984 - 2275: 28
4461 - 2061: 28
2830 - 3432: 28
2181 - 1631: 28
8077 - 8078: 28
9548 - 6483: 28
2902 - 4269: 28
7065 - 5936: 28
97 - 4842: 28
9096 - 9097: 28
5237 - 4286: 28
3233 - 3234: 28
7025 - 9681: 28
7118 - 3469: 28
228 - 229: 28
5031 - 3275: 28
5573 - 3658: 28
8529 - 1092: 28
2046 - 2047: 28
2185 - 7634: 28
3071 - 1121: 29
7090 - 7091: 29
2581 - 643: 29
3886 - 693: 29
7633 - 6893: 29
5634 - 5635: 29
3477 - 2557: 29
3934 - 3935: 29
84 - 85: 29
6297 - 6442: 29
1944 - 1945: 29
638 - 639: 29
5641 - 5642: 29
1831 - 1832: 29
2335 - 7927: 29
7423 - 9708: 29
6791 - 7734: 29
5049 - 830: 29
7373 - 2915: 29
611 - 1972: 29
2858 - 3110: 29
7272 - 9658: 29
9156 - 8666: 29
8194 - 8586: 29
9604 - 3347: 29
6786 - 9194: 29
2337 - 4377: 29
9782 - 6448: 29
5351 - 826: 29
7626 - 7627: 29
5086 - 7885: 29
9109 - 9110: 29
1908 - 5914: 29
5514 - 411: 29
7002 - 5443: 29
3240 - 5262: 29
8889 - 3748: 29
5191 - 7280: 29
4425 - 4797: 29
2847 - 2234: 29
8588 - 8589: 29
2562 - 2563: 29
3488 - 3148: 29
4237 - 787: 29
7048 - 4533: 29
5143 - 2815: 29
7714 - 8692: 29
7557 - 7009: 29
4375 - 4376: 29
6882 - 8155: 29
4582 - 9953: 29
749 - 2301: 29
8325 - 3381: 29
1201 - 8944: 29
7454 - 6124: 29
6229 - 6230: 29
8937 - 6772: 29
152 - 153: 29
5965 - 444: 29
6572 - 6573: 29
7923 - 4360: 29
3214 - 4764: 29
379 - 2414: 29
623 - 624: 29
1358 - 1359: 29
8406 - 8407: 29
5226 - 5374: 29
1194 - 5141: 29
9494 - 6637: 29
3736 - 824: 29
7297 - 8216: 29
4489 - 4490: 29
2220 - 8441: 29
9003 - 2756: 29
7660 - 3860: 29
7854 - 7855: 29
4961 - 4962: 29
9695 - 5426: 29
8816 - 8817: 29
9307 - 1919: 29
7334 - 6948: 29
8161 - 4529: 29
3095 - 9806: 29
7216 - 9474: 29
5927 - 3194: 29
561 - 562: 29
811 - 2975: 29
3064 - 7569: 29
9850 - 3829: 29
2762 - 1103: 29
3558 - 866: 29
6852 - 6853: 29
5646 - 5767: 29
7188 - 4687: 29
1198 - 1199: 29
4338 - 4339: 29
1545 - 1546: 29
2178 - 8676: 29
5140 - 6254: 29
7505 - 7894: 29
1194 - 1195: 29
2649 - 5639: 30
5992 - 5387: 30
8300 - 8301: 30
8337 - 8338: 30
466 - 467: 30
1437 - 4800: 30
7544 - 7545: 30
7542 - 9595: 30
8341 - 8342: 30
1272 - 1273: 30
7288 - 2841: 30
8795 - 8593: 30
5783 - 5891: 30
4899 - 195: 30
803 - 4699: 30
6581 - 3798: 30
8915 - 459: 30
4092 - 4093: 30
3289 - 7983: 30
3580 - 3001: 30
7818 - 9076: 30
236 - 5585: 30
5116 - 5117: 30
1101 - 9246: 30
2221 - 3444: 30
1377 - 1378: 30
7584 - 7585: 30
8179 - 8180: 30
8137 - 2200: 30
8860 - 3090: 30
2491 - 7151: 30
7607 - 69: 30
1218 - 282: 30
3402 - 7671: 30
3093 - 7133: 30
1449 - 8872: 30
8230 - 7507: 30
541 - 1153: 30
8910 - 2033: 30
3894 - 3334: 30
3458 - 5028: 30
60 - 8890: 30
3332 - 3333: 30
9894 - 37: 30
2118 - 2119: 30
3837 - 9583: 30
5510 - 5511: 30
2111 - 2112: 30
7593 - 6607: 30
2985 - 2986: 30
7164 - 1465: 30
1129 - 7062: 30
666 - 667: 30
4737 - 2116: 30
9996 - 9997: 30
6462 - 6463: 30
8899 - 5529: 30
628 - 651: 30
5815 - 5816: 30
6354 - 9155: 30
5644 - 8644: 30
2523 - 4952: 30
5707 - 5708: 30
5947 - 5948: 30
6955 - 8239: 30
5033 - 5363: 30
3376 - 3377: 30
1984 - 1985: 30
